#	text	id	class
25	#رهف_القنون اصبحنا نتلمس العقوق والتطرف لدى جيل الابناء!! المتمعن في احوالنا يجد اننا في ورطة كبيرة لما طرأ علينا من طفرة مادية وما تلاه من طفرة معلوماتية وفي ظل اخفاق المدرسة عن اداء دورها التربوي (رسالة التعليم الاولى) .. لم تعد الاسرة قادرة على القيام باعباء التربية!!	1084723359936638977	0
26	لكل فتاة ضاقت بها الوسيعه،كل شيء صعب تريه امامك ستجدي حله، فكل ليل له فجر سينبعث النور من خلاله،لا تضعفي امام العَقدالأصفر فماهو الا طريق مزيف.رسالتي للرجل لاتكن رجل القش فالطيور البريئة لن تستطيع ان تكون جارحة ولكنها ستجيدالهرب🥺 #رهف_القنون #السعودية_اعظم_وطن_بالكون #رجل_القش	1085134158698110977	0
27	9) لابد أن يدرك الوالدان ضرورة التوازن في التربية، بين الشدة واللين، وتلبية الاحتياجات العاطفية إلى جانب المادية. كما يجب أن يظهر الخوف على الفتاة بصورة إيجابية، فلا نشعرها بالتخوين أو بقلة الثقة فيها، بل إن قلة الثقة هي في الآخرين! #فتاة_تايلاند	1083500376928718848	0
28	@almejl @ssttaam2018 ستندم هالصغيره . واضح جداً كل اجاباتها مكتوبه لها مسبقاً على ورقة وهي مجرد تقراء الاجابات على المذيعة ‼️‼️‼️‼️ #رهف_محمد_القنون #رهف #رهف_محمد	1085227353406607360	0
29	#فتاه_تايلند مافي أدلة تدل على العنف الأسري + أنا مقتنعة تماماً مافي بنت تسيب أهلها بسهولة ، بلاش نحكم ع البنت أو على أهلها بدون أي شيء واضح منهم شخصياً ، بس اللي أبغى أفهمه إيش الرابط بين الإلحاد والهجرة !	1082737973572104192	1
30	الغريب والعجيب ان اغلب الردود يطالبوها بفضح أهلها.والاستمرار بما تقوم به. وهما جالسين وسط اهلهم تبغو تدعموها اهربو معاها. خلو البلد تنظف من أشكالكم وأفكاركم المخنزره #اسقطو_الولاية_ولا_كلنا_بنهاجر في ستين دهيه #فتاه_تايلند	1082412521561251846	1
31	سيقان #رهف_القنون وبطنها ومابينهما اصبح هم الغرب و الدوائر الصحافية في #كندا وذهب فكرها او عقلها الي لا رجعة وامتلك العالم #مايا_خليفة اصغر سنا ولها مستقبل في ذات المهنة باهر ارجوا من الاستاذة المعتزلة مايا خليفة ان تنصح اختها #رهف قبل تمام السقوط وقبل وقوعها فريسة البلاي بوي	1085607155099754496	1
32	صالح الفوزان: مهما تودد المسلم إلى الكفار فإنهم يبغضونه ولا يبادلونه المحبة،وهذا من العجائب،فكيف يحبهم وهم لا يحبونه؟! #رهف_القنون	1085449369233645569	1
33	طبعاً كل الشكر لـ ياسر الفيصل على اظهاره للحقيقة وفضحه للتمثيل المقرف لمدعية التعنيف #رهف_القنون .. لمن يريد التفاصيل يجدها في سنابه	1083199211292774401	1
34	#رهف_القنون الله يهديكي طلعتي علينا تفاهات المجتمع بس تصدقين حتى التافهين استنقدو فعلتك يا عزتي لامك وابوكي	1084718512390791168	1
35	ما الوم اهلك يوم تبرو منك #رهف_القنون	1085570016593018880	1
36	الموضوع وما فيه ان هذي الدلخة لم تطبق الشروط لدخول تايلند لذلك سيتم ارجاعها من قبل الحكومة التايلندية اهلها والحكومة ما لهم علاقة . #فتاة_تايلند	1082228958068920320	1
37	حجة الي دافعوا مع رهف ان لها الحرية تسافر حتى لو كان سبب محرم طيب و اهلها الي رمت عليهم تهم؟ لهدرجة الأنانية فيكم اهم شيء ياخذ الفرد حريته حتى لو داس على مشاعر الي يحبوا مو تقولوا حرية الفرد تتوقف عندما تتعدى على حرية الآخرين وين تطبيقكم؟ كله كلام #رهف_القنون	1083702049504706560	0
38	والله انا مو كاسر خاطري الا عائلة البنت فقط كان الله في عونهم ، ورسالتي لـ البنت رهف سوّدتي وجه عائلتج مره فـ لاتسودينه أكثر من مره ، على الأقل كوني بنت محترمة في هجرتج وكوني بنت صالحة في كندا ، بإمكانج تغيير نظرة المجتمع لج ولأهلج للأفضل ، والله يستر علينا وعليج #رهف_القنون	1085552478240821248	0
39	#رهف_القنون كانت في اجازة مع اهلها في الكويت ثم هربت لتايلند ! اي مُعنفة هذه اللي تكون في اجازة سياحة قبل الهروب تمتلك جواز سفر تمتلك مال-اعتقد- على الاقل حتى وصلت لتايلند كيف تمم حجز الرحلة من الكويت لتايلند ومتى !؟ يوجد شيء مُبهم يوجد سر	1084665593356259328	1
40	قبل اربع سنوات ماكانت فيه حملات تشوية في اعلامهم كذا،كانت خفيفه ..رغم وضعنا الان افضل من قبل ؟؟ اليوم على راس الساعه خبر عن السعودية تشويه كذب استهداف ،رجعوا يتكلمون داعش و القاعدة وابراج اميركا وفتحوا ملفات قديمه اصحى تعتقد الغرب يفكر فيك ولا في حقوقك #رهف_محمد #رهف_القنون	1084661255976161280	1
41	برايي #فتاة_تايلند ليست الا متاجرة بالفكر كما يحدث بالغسيل الداعشي تماما ، والمسألة سياسية بحتة	1084946193854226437	1
42	كره الله هالويه- انا لو من ابوها امحيها من خلاصة الاسرة و اتبرى منها امام الله و خلقه و اطلب المملكة تسحب منها الجنسيه السعوديه ولا كأنها انوجدت اصلاً، ولو تموت عزاها ما قبلته. #رهف_القنون	1082350046480351233	1
43	@Al45Hak @sa_ha9294 بس نصايحكم للبنات؟!! والعيال مرفوع عنهم القلم يشرقون ويغربون ويهاجرون وعادي؟!!!! الله يشفيكم #رهف_القنون	1084917997184184320	1
44	يبدو ان فتيات السعودية اشجع من رجالها #فتاه_تايلند	1082394568887279617	1
45	تحولت لقضية رأي عام في الغرب. فتاة هربت من أهلها راغبة في حياة جديدة. بسلامتها! ١) من الحكمة أن القضية لم تتضخم محلياً. ٢) جرس إنذار لجميع الاباء والأمهات: احتووا أبناءكم بالحوار والرفق واستعينوا بالخبراء ان لم تفلحوا. ٣) لو كانت #رهف_القنون عاصية فلا تستحق اي ضجة حولها.	1084326643303366656	0
46	#فتاة_تايلاند كيف اصير كلبه مثيره للجدل في أقل من اسبوع؟:	1083430665654284289	0
47	#فتاه_تايلند ماعتقد انها هربت من حالها اكيد فيه منظمات خفيه تشتغل مثل الحسابات القذره التي توجه للمجتمع وتزرع الرذيله فيه	1082316865739911168	1
48	#فتاه_تايلند أتحدى أي بنت بالعالم تلقى عيشة مثل العيش في السعودية الحمدلله على نعمة الإسلام والحمدلله على نعمة الأمن والأمان الحمدلله ع نعمة الأهل والأحباب.	1083689864221085696	0
49	خوفي #فتاة_تايلاند تنقتل من حكومات معاديه للسعوديه ويحطونها فينا	1082217585523986432	0
50	نسألكم بالله هل سبق أن رأيتم شابة لاجئة تستقبل بالورود من قبل رؤساء دول؟ الشعب السعودي سمعته تفوق سمعة الغير وهذا دليل إن السعودية غير. #رهف_القنون	1085110139311587328	0
51	ستنطوي صفحة #فتاة_تايلند وتفتح بعدها عشرات الصفحات لفتيات آخريات .. ففي مجتمع تجاوز الـ 30 مليون نسمة طبيعي أن يحدث به وقصص ومشاكل والغير طبيعي هو أن نكون مجتمع ساكن متجمد بلا تفاعل ، ولكن الذي يحدث هو اننا في مرحلة انتقالية وتركيز شديد علينا وتوظيف سياسي لأحداثنا ويومياتنا!	1085214742451535879	0
52	ونجعل منك نجمة الإعلام وسنجلب لك أوسمة عالمية باسم الشجاعة والحرية ودونه #كندا ليست معنية بك ولو مزقتك القنابل! #رهف_محمد #تربيه_ام_بي_سي	1085113086288158720	0
53	#فتاه_تايلند #رهف_محمد عجباً ثم عجباً قصة فردية وموضوع فردي وشأن خاص يحدث مثله أو أقل أو أكثر في أرجاء المعمورة تطايرت به وكالات مغرضة وهلل له أشخاص مأفونون وجهات مشبوهة وروج له منظمات فاسدة ومرتشية فقط لأن هذا الموضوع يتعلق #بالسعودية وتناسوا أسرتها وأهلها ومعاناتهم !!	1082604628125061120	1
54	وصلنا لزمن قبيح، أصبح فيه التمرّد على الوالدين حُرية، وانتقاد وسّب الدين قوة، والتخلي عن العائلة إستقلال، والتشبث بالدين تخلّف، وترك الدين تطوّر، والنصيحة رجعية، والشذوذ حرية شخصية، قيّم هُدمت، ما يحدث في زمننا هو قمة الإنحطاط، وهرم الرذيلة. #رهف_القنون	1085502763331698688	1
55	الله اذا احب عبد ابتلاه في ولده سواء كان ولد او بنت ، عشان يشوف مدى صبر عبده.. اكثر شخص كسر خاطري بالسالفه كلها والله💔 #والد #رهف_محمد	1083418309599596544	0
56	"@RT_Erdogan "" أريد أي دولة تحميني"" فتاة سعودية هربت من أهلها لكنها علقت في تايلاند #فتاة_تايلاند"	1082359429478182912	0
57	كلمت امي عن #فتاه_تايلند كنت بخليها تاخذ عضة وعبره لان دايم توقف مع اخواني ضدي لكن انصددددمت منهاا امي طلعتتتت ذكوريه تقول عادي المفروض تجلس تصبر واكيد هيا مسويه غلط وقامت تستقصدني بالكلام وربي كنت بتجنن منها ليييه تفكيرررها كدااااا ليييه	1083120596727316480	0
58	@Nawaf_1404 تمنيت لو أن مسؤولي وطني الحبيب #السعودية 🇸🇦 اهملوا تمامآ موضوع #فتاة_تايلاند وصرحوا بأنه شأن أسري خاص خشية أن يكون له عواقب وخيمة قريبة أو بعيدة فهي أهون من أن يكون لها اهتمام ع مستوى عال واللي مايصلحه الله ويتبع هواه وشهوته وميول الغرب راح يذوق من ويلات نفسه وويلاتهم مايقهره	1082855990062706688	0
59	#فتاه_تايلند اغلب البنات الحين للاسف تفكيرها ضحل بمعنى الكلمه لدرجة انه لو قالت باتعشى بالمطعم الفلاني وابوها او امها راحوا غير هالمطعم ممكن تجي وتغرد بتاق اسقاط الولايه .. للاسف انها حقيقه	1082890706149130240	1
60	"#رهف_محمد ""ولا بتلقـى مثـل طيبـة هَلـكْ بالناس.. ولا يعوّضك بالوطـن ثانـي."""	1082464074653405185	0
61	كندا تمنح حق اللجوء لشابة سعودية فرت من أهلها إلى تايلاند.. #فتاة_تايلاند	1083804168391933953	0
62	"الاستهزاء برهف حين طلبت التمني لها بـ""دعواتكم""، كان الأجدر تقول الله ياخذكم... #رهف_القنون"	1084494468101869570	1
63	@alwesaan #SafeRahaf #فتاة_تايلاند هنا بالله .. ماهو صار ترند والعالم مابقت شي ضدنا .. الله يسعدك 🌹	1083033177462054913	0
64	#فتاه_تايلاند #فتاه_تايلاند ماأوجعني قلبي إلا على أبوها وأمها الله يسود وجهها مثل ماقهرت قلوبهم وسودت وجيههم قدام الكرة الأرضية كلها أما الدين ف رب العالمين في غنى عنها وفي جهنم وبئس المصير إن شاءالله	1082421819859222530	1
65	#رهف_محمد الفتاة التي أشغلت العالم بمجرد أنها أرادت التحرر من وطنها قيمها دينها أهلها مالذي يحصل في هالعالم العفن؟!	1083493296863883265	1
66	@6tell_ @dlm2d انا مع #فتاه_تايلند .. انا مع احترام كل شخص لقراراتو سواء كان قرارو بيعجبني ولا لأ لانو مالي علاقة ليش قررت هالشي .. بس لازم احترمها وبرأيي هي اول بنت تكون اقوى من العادات والتقاليد يلي اتربت عليها ومابتعرف مبرراتها #فتاه_تايلند بطلة برأيي واتمنى تحترموها وتحترمو رأيها ورأيي	1083083933582012419	0
67	يعني الحين ليش تدافعون عن وحدة الحدة اي انها ما تصدق بوجود الله و انتوا مسلمين المشكلة هي كانت مسلمة و من عائلة مسلمة الله يصبر اهلها و يعينهم الي سوته فيهم مب شوي #فتاه_تايلند #رهف_القنون	1083715394823704577	1
68	#رهف_القنون دائما القضايا السخيفة تجد لها المهتمين بها يعني من تكون رهف مجرد فتاة هربت من والديها تخلت عن الإسلام وتريد ان تبدأ حياة كالأجانب تفعل بها ماتشاء تريد ان تتحرر وتتخلى عن قيم الإسلام قلنا حرية لكن لم نقل حرية بمظهر علماني لانقول حرية لنتخلى عن ديننا وقيمنا	1084228441833132032	0
69	قضيه #رهف_القنون عجزت تدخل مزاجي يعني نفرض انها معنفه وش هالاهتمام اللي جاءها كندا واستراليا والامم المتحده ،،؟؟كثير قبلها هربن بس رجعوهن احس فيها أن السالفه	1084493602183671809	1
70	#رهف_محمد يارب جبر لقلب اهلها	1083472583658532865	0
71	#رهف_محمد #رهف_القنون بالله بالله احد يفهمني ايش هرجتها ذي 😕😕؟؟؟	1083891169078243328	0
72	"#كندا بدأت حربها ضدنا تحت راية ""حقوق الإنسان"" المزعومة عبر #رهف_القنون ؛ ولا استغرب لو وقفت #أستراليا."	1084860735702872065	0
73	#رهف_القنون كشفت لنا خساسه حقوق الانسان ودنأة قناةالخنزيره وكل من يقف مع هذه الفتاة الحمقاء هو يقف لغرض شيطاني وضياعهافقط لا حقوق انسان ولا بطيخ	1084167907628777472	1
74	أقرف أشكال المراهقة الله لا يبلانا #رهف_القنون	1083711188922523648	1
75	"#رهف_محمد #سعوديات_نطلب_اسقاط_الولايه912 الواضح ان قوانين منع السفر بدون تصريح وتدخل الحكومات في قصايا اللجوء اعطى الاهالي نوعا من الأمان سبب لهم كسل واتكاء، عنف بنتك وماعليك من احد ماراح تقدر تتركك. الغاء تصريح السفر ""قد"" يجبر العوائل انها تعامل بناتها بشكل افضل زي باقي الدول"	1082288928470851584	0
76	#فتاه_تايلند بيوت باردة لا حوارات فيها ولا مناقشات تخلو من الدفء فالأب مشغول وأصبح مثل الراوتر والأم أصبحت واتس آب! هكذا بيوت العنكبوت.. واهنة ونتيجة طبيعية للتفكك وليس للدولة علاقة بمثل هذه الأمور والتي ممكن حصولها في أي بلد .. فلا تصطادوا في الماء العكر	1084069284412878848	0
77	#فتاه_تايلاند اخذت حريتها غصب عن انوفكم ياسعوددين ياجزم تستهزئون فيها وتقولو راح ترجعي للسعوديه والسعوديه تستناك وبالاخير دعست عليكم وبشجاعتها وقوتها غلبتكم يااشباه الرجال 😂👏🏻	1082305505622740996	1
78	#رهف_القنون طبقت مقولة اللي مب عاجبتها السعوديه تطلع وهي طلعت شمزعلكم الحين؟	1084355563272761344	0
79	رئيس إدارة الهجرة في تايلاند: الفتاة #السعودية التي فرت من أسرتها ستغادر تايلاند إلى كندا مساء اليوم الجمعة #فتاة_تايلاند #رهف_القنون	1083743575295299584	0
80	اغلب البنات المناصيرين للموضوع صدق ما اقول غير يا حسافة التسع شهور ويا حسافة سهر امك عليك وانتي تعبانه ويا حسافة الريال الي يدفعه لك ابوك ويا حسافة وياحسافة فعلاً #اسقطو_الولاية_ولا_كلنا_بنهاجر #فتاة_تايلاند يتبع	1082382199368966144	1
81	الإكراه على الفضيلة لا يصنع الإنسان الفاضل .. كما أن الإكراه على الإيمان لا يصنع الإنسان المؤمن .. فالحرية هي أساس الفضيلة محمد الغزالي #رهف_القنون	1084162682813628418	0
82	اللهم لاتحاسبنا بما فعل السفهاء منا #رهف_محمد	1084943919790649345	0
83	من بعد نشر قصة #رهف_القنون في جميع القنوات ووسائل الإعلام العالمية، ننتظر من الشباب العربي الضائع بتقليد هذه القصة الذي سبب شهرتها ليس الإضطهاد وليس التعنيف، إنما الإرتداد عن الدين الإسلامي، اللهم يامثبت القلوب ثبت قلوبنا على دينك 🤲🏼	1084350896555868160	0
84	كل بنت ضعيف وازعها الديني وقليله ادب لابد تكون رهف واشكالها خلال الايام القادمه .المشكله اهلك معنفينك على حسب قولك وش دخل الاسلام تتبرين منه لاكن الله ربي رب العرش قادر يورينا فيك واشكالك عجايب قدرته ويبرد قلب اهلك بنهايتك لا اعتبار لا للدين ولا للوطن ولا الوالدين #رهف_القنون	1084803753780396032	1
85	#فتاه_تايلند من اجل مراهقة قامت الدنيا ولم تقعد وهرعت المنظمات المعادية لبلاد الحرمين لنجدتها من معاناة لا وجود لها الا في مخيلتها هبيدق وذلك بهدف الإساءة لعاداتنا وتقاليدنا، وديناوتناست هذه المنظمات آلاف الأطفال السوريين الذين يتجمدون في المخيمات كله مكشوف ونحن نعلم مايحاك	1083773947727020032	1
86	معروف ان قبول لجوءها لكندا سياسي وإلا كندا وينها عن آلاف طالبي اللجوء من السوريين واليمنيين وغيرهم #رهف_القنون	1084195913877372930	0
87	#فتاه_تايلاند طيب خلاص روحي بخلاقينك بس لا تحرضين بناتنا	1082328027244257286	1
88	حسبي الله و نعم الوكيل في كل وقحة قذرة تتاجر بقضية المعنفات #فتاة_تايلاند	1083402827475681281	1
89	والد ووالدة #رهف_محمد_القنون لا تلومو انفسكم بما فعلته ابنتكم فقد تكونو احسنتو تربيتها، ولكنكم لستم وحدكم من يربي في زمننا هذا. فالسناب يربي، والفنشيستات يربون، وتوافه مواقع التواصل اصبحو ايضا يربون ابنائنا وبناتنا. ولكن نسأل الله يحفظ ابنائنا بحفظه #فتاة_تايلاند #saverafah	1084194543870857219	0
90	تركت سقف بيتها الذي يؤويها تخلت عن أعز الناس إليها هجرت ألذ الطعام والشراب والنوم في فراشها ووطنها الذي ولدت وتربت على ترابه أحبابها ودراستها وذكرياتها الجميلة هل من أجل شهوة او غفلة عابرة؟ لا يا كرام إنها كرامة الإنسان إنه الإحترام والتقدير أغلى ما يملك #فتاه_تايلند	1082334341466898432	0
91	@Mrbrandalbert هههههههههههههههههههههههههههههههعهههههههههه من جد يضحك مره #فتاه_تايلند مفروض كاتولينا تستقبلها😂😂😂🤭	1083487697757523968	0
92	المفترض من السفارة السعودية عدم التدخل والسماح لرهف بالذهاب إلى حيث ماتريد، أحياناً تجاهل الحدث يميته ويفوّت الفرصة على الحثالة لمهاجمة #السعودية #رهف_القنون	1082441402494173184	1
93	ليش زعلانين ان رهف انقلعت تايلند ؟ خلوها تطس وفكونا من ذي الاشكال 😂 #رهف_القنون	1083246772745584640	1
94	لقد اخترتِ طريق الذهاب ولكن طريق العودة اطول لو تعلمين ! هناك لن تجدي اسرة ، ستفتقدين دفئ البيت ، وحين تفكرين في العودة قد تغفر لك اسرتك ولكن لن يتقبلك المجتمع كزوجة وام . #رهف_القنون	1084354218373328896	2
95	نظرة وحده لحسابها القديم ومستحيل تتعاطف معها او تصدقها في كلمة😑 للأسف تغريدات بنت ساقطة ومنحله وهذا يدفعنا للتساؤل أين أهلها من سلوكياتها المنحرفة؟؟ #رهف_القنون	1082777039441149953	1
96	#رهف_القنون حريّة الإنسان تنتهي حيث تبدأ حدود الله. (وتلك حدود الله ومن يتعد حدود الله فقد ظلم نفسه)	1085555013664100357	0
97	#التطلعات_المستقبلية_للتعليم يجب ان تحتوي المناهج على الاصالة والثوابت الدينية والاجتماعية واحترام العائلة والوالدين وانزالهما منازلهما ونشر الوعي حتى لا تكرر حادثة #رهف_القنون	1084468597869682688	0
98	#نيزك_صوت_المجتمع لا اله الا الله	1104083718279438339	0
99	#نيزك_صوت_المجتمع . نحن قوم أعزنا الله بالإسلام ومهما ابتغينا العزة بغيره أذلنا الله ـ {َّ ۚ وَلِلَّهِ الْعِزَّةُ وَلِرَسُولِهِ وَلِلْمُؤْمِنِينَ وَلَٰكِنَّ الْمُنَافِقِينَ لَا يَعْلَمُونَ } الحمد لله أن هدانا للاسلام وجعلنا على صراطه المستقيم لاضلال ولا انحرافات عقائدية	1104032394561155072	0
100	#نيزك_صوت_المجتمع ربنا ولاتحملنا مالا طاقة لنا به واعف عنا واغفر لنا وارحمنا أنت مولانا فانصرنا على القوم الكافرين	1104079993255137280	0
101	#نيزك_صوت_المجتمع الله يقويه ويرفع قدره.. فقد اوجعهم بكشف كذبهم	1104034126255087616	0
102	#نيزك_صوت_المجتمع نعم نيزك صوت المجتمع وهو من افضل الحسابات التي تعبر بصدق عن الوطن وحب الوطن	1104109741318594562	0
103	اي حرب على ديننا و وطننا فنحن ضدها مع أي كان ،فما بالك نيزك ،وفقه الله للدفاع عن دينه و وطنه، وأخزى أعداءهما #نيزك_صوت_المجتمع	1103979398976466944	1
104	رجاء لا تتكلمون نيابة عني #نيزك_صوت_المجتمع	1104100596200689664	0
105	#نيزك_صوت_المجتمع الله يحفظك يا نيزك ويحفظ كل مواطن غيرو محب للفضيلة ومكارم الأخلاق	1103969368130682880	0
106	داود لم كلابك وبرامجك ماتمثل المجتمع من يمثل المجتمع من يحافظ ع دينه وعاداته ونيزك خير من يمثل المجتمع ونرجع ونقول لم كلابك 😂😂😂 #نيزك_صوت_المجتمع	1104139616452571136	1
107	#نيزك_صوت_المجتمع مستحيل تحصلهم يناقشو فكر نيزك مركزين على تصنيف شخصيته اخونجي صحونجي قطري وتاركين المهم اللي هو محتواه وحجته.. لحسن الحظ حملتهم صارت دعاية عكسية لنيزك بفضل الله ثم بفضل وعي الشعب.. داوود نايفكو القاطع سعاد الى مزبلة التاريخ	1104195355606990849	1
108	#نيزك_صوت_المجتمع ٰ ﴿ إِنَّا لَا نُضِيعُ أَجْرَ مَنْ أَحْسَنَ عَمَلًا ﴾ المعروف يبقى، والوفاء لا يضيع، وصنائع الخير ترجع لأصحابها وإن طال الزمن، وعند الله لا يضيع مثقال ذرة 💭🍃. #كم_وزنك_الان #محيط_الرعب	1104118934725365766	0
109	#نيزك_صوت_المجتمع قنوات و تنظيمات صرفت الملايين على تضليل الشعب و إشغالة عن دينة. مقطع واحد فقط هدم كل شئ. نيزك يمثلنا	1104231743702347776	0
110	#نيزك_صوت_المجتمع نيزك هزم مكينة إعلام الرذيلة وهو وحده وهي بإمكاناتها وملايينها وطواقمها ودعمها الداخلي والخارجي	1104077268329156609	1
